timestamp,transaction_type,token,amount
1654333919,WITHDRAWAL,WBTC,0.9569619838516431
1654333919,WITHDRAWAL,CRO,0.008291177759182658
1654333919,DEPOSIT,BNB,0.957566280990894
1654333919,DEPOSIT,XRP,0.5198695149048751
1654333919,WITHDRAWAL,SOL,0.19904129371236298
1654333919,DEPOSIT,USDT,0.18241858682986484
1654333919,WITHDRAWAL,ETH,0.8575914618757622
1654333919,WITHDRAWAL,BNB,0.23505186127406585
1654333919,DEPOSIT,TRX,0.029530990129416256
1654333919,DEPOSIT,CRO,0.38399552224492794
1654333919,WITHDRAWAL,XRP,0.18413553294430088
1654333919,WITHDRAWAL,ADA,0.8556124516436933
1654333919,DEPOSIT,BNB,0.3338380681070235
1654333919,WITHDRAWAL,CRO,0.3317576281066995
1654333919,WITHDRAWAL,DOGE,0.16438518087333504
1654333919,WITHDRAWAL,LTC,0.5778867298664094
1654333919,DEPOSIT,DOT,0.9613302586702326
1654333919,DEPOSIT,BUSD,0.6795300659496268
1654333919,DEPOSIT,WBTC,0.07035226448471144
1654333919,WITHDRAWAL,USDC,0.9439600433366049
1654333919,WITHDRAWAL,WBTC,0.6360419514385296
1654333919,WITHDRAWAL,ADA,0.39659762096176915
1654333919,WITHDRAWAL,MATIC,0.49856153857279956
1654333919,WITHDRAWAL,DOT,0.8997322058148609
1654333919,WITHDRAWAL,BNB,0.5215496032451622
1654333919,WITHDRAWAL,ADA,0.4998462234620487
1654333919,WITHDRAWAL,USDC,0.8249537362372971
1654333919,DEPOSIT,LEO,0.2586537366019888
1654333919,DEPOSIT,TRX,0.478175031162807
1654333919,WITHDRAWAL,BNB,0.3816263508915373
1654333919,DEPOSIT,BTC,0.7180949331504175
1654333919,WITHDRAWAL,SHIB,0.17522839314810595
1654333919,WITHDRAWAL,BTC,0.9042410920005158
1654333919,DEPOSIT,ETH,0.41128449579263615
1654333919,DEPOSIT,MATIC,0.10608483600136538
1654333919,DEPOSIT,BTC,0.8673430324267443
1654333919,WITHDRAWAL,WBTC,0.3674105120895605
1654333919,WITHDRAWAL,USDC,0.004763259842833161
1654333919,WITHDRAWAL,BNB,0.37909637638848825
1654333919,DEPOSIT,SHIB,0.19226781498473147
1654333919,DEPOSIT,AVAX,0.8445656914398949
1654333919,WITHDRAWAL,USDT,0.06703001001214925
1654333919,DEPOSIT,SOL,0.6740329976084665
1654333919,DEPOSIT,ADA,0.38679917370626
1654333919,WITHDRAWAL,LTC,0.4523189891501677
1654333919,DEPOSIT,DOGE,0.7719406794969763
1654333919,DEPOSIT,WBTC,0.22250716941740425
1654333919,DEPOSIT,DAI,0.10615446051746492
1654333919,WITHDRAWAL,TRX,0.18706166022907206
1654333919,DEPOSIT,MATIC,0.18298776398493513
1654333919,WITHDRAWAL,BTC,0.0979292808468613
1654333919,WITHDRAWAL,CRO,0.09051224407793926
1654333919,WITHDRAWAL,CRO,0.6946602517765613
1654333919,WITHDRAWAL,DAI,0.10156057511959944
1654333919,DEPOSIT,WBTC,0.9811916607998068
1654333919,WITHDRAWAL,AVAX,0.9278846204522475
1654333919,WITHDRAWAL,TRX,0.573849223089025
1654333919,DEPOSIT,ETH,0.6173461541164664
1654333919,WITHDRAWAL,DAI,0.36460074704992246
1654333919,DEPOSIT,ADA,0.24162242044885088
1654333919,WITHDRAWAL,BTC,0.2607550379737786
1654333919,WITHDRAWAL,MATIC,0.4849817368674694
1654333919,WITHDRAWAL,ETH,0.7699940702894472
1654333919,DEPOSIT,DAI,0.47938613472875136
1654333919,WITHDRAWAL,MATIC,0.025952861821433363
1654333919,WITHDRAWAL,CRO,0.5910325559430453
1654333919,WITHDRAWAL,CRO,0.9141548335968244
1654333919,WITHDRAWAL,DOT,0.950601623787457
1654333919,DEPOSIT,LTC,0.5869347840819648
1654333919,WITHDRAWAL,ETH,0.8832681384575345
1654333919,DEPOSIT,XRP,0.6691047329487289
1654333919,DEPOSIT,AVAX,0.7534366201703679
1654333919,WITHDRAWAL,LEO,0.6994852121347137
1654333919,DEPOSIT,AVAX,0.04515940621056572
1654333919,DEPOSIT,DAI,0.3122193531954227
1654333919,DEPOSIT,WBTC,0.009332669020103927
1654333919,WITHDRAWAL,SHIB,0.7535101908688323
1654333919,WITHDRAWAL,LTC,0.8703794239218032
1654333919,WITHDRAWAL,BUSD,0.1752366592315996
1654333919,DEPOSIT,SOL,0.9643763641868802
1654333919,WITHDRAWAL,SHIB,0.7419557409121089
1654333919,WITHDRAWAL,AVAX,0.015062393847305969
1654333919,WITHDRAWAL,BUSD,0.7750032167463113
1654333919,DEPOSIT,BTC,0.09348119429032602
1654333919,DEPOSIT,BUSD,0.8153394929777084
1654333919,WITHDRAWAL,SOL,0.8174938813583188
1654333919,WITHDRAWAL,BUSD,0.36867151752822525
1654333919,DEPOSIT,SHIB,0.7735307590638092
1654333919,DEPOSIT,DAI,0.9684302016025345
1654333919,WITHDRAWAL,USDT,0.8946474833252015
1654333919,WITHDRAWAL,BNB,0.29748330960660757
1654333919,WITHDRAWAL,LEO,0.005165768902068948
1654333919,WITHDRAWAL,XRP,0.7993168563611907
1654333919,WITHDRAWAL,BTC,0.14738141702195992
1654333919,WITHDRAWAL,LEO,0.21204041349756214
1654333919,WITHDRAWAL,MATIC,0.7243328280956793
1654333919,WITHDRAWAL,DOGE,0.9539360476496532
1654333919,WITHDRAWAL,ADA,0.12531017405503894
1654333919,DEPOSIT,BTC,0.4627617275404676
1654333919,WITHDRAWAL,CRO,0.768001657661987
1654333919,DEPOSIT,MATIC,0.9065346867002819
1654333919,DEPOSIT,USDT,0.05120578463661135
1654333919,WITHDRAWAL,USDC,0.33428459173129854
1654333919,DEPOSIT,LEO,0.9633464094681529
1654333919,DEPOSIT,SHIB,0.47440530488565025
1654333919,DEPOSIT,LTC,0.5807866709134631
1654333919,WITHDRAWAL,BTC,0.7934539239331063
1654333919,DEPOSIT,LTC,0.40915496812860713
1654333919,WITHDRAWAL,BTC,0.8592502429712676
1654333919,DEPOSIT,WBTC,0.22464371366377714
1654333919,WITHDRAWAL,MATIC,0.17798702486163476
1654333919,DEPOSIT,LTC,0.2848203945775743
1654333919,WITHDRAWAL,BNB,0.5625478147154943
1654333919,WITHDRAWAL,DOT,0.1933190877630428
1654333919,WITHDRAWAL,USDT,0.31796413546174035
1654333919,WITHDRAWAL,LTC,0.10641143476559173
1654333919,DEPOSIT,DOGE,0.12771052765259316
1654333919,WITHDRAWAL,ETH,0.6648242532291697
1654333919,DEPOSIT,TRX,0.7780108741838621
1654333919,WITHDRAWAL,USDC,0.5293772581864309
1654333919,WITHDRAWAL,USDT,0.6005840761225072
1654333919,DEPOSIT,MATIC,0.5970979737318731
1654333919,DEPOSIT,BNB,0.8022281631239835
1654333919,WITHDRAWAL,DOGE,0.6728292674280327
1654333919,WITHDRAWAL,LEO,0.9661465803506427
1654333919,WITHDRAWAL,DOGE,0.08005910353630465
1654333919,WITHDRAWAL,AVAX,0.033277763343315336
1654333919,WITHDRAWAL,CRO,0.22626852685874935
1654333919,WITHDRAWAL,LEO,0.7991496671793664
1654333919,DEPOSIT,LTC,0.40726455475693196
1654333919,DEPOSIT,TRX,0.20178393905874448
1654333919,DEPOSIT,LEO,0.6184040938872235
1654333919,DEPOSIT,USDT,0.7766326160909787
1654333919,DEPOSIT,AVAX,0.21562733535457385
1654333919,DEPOSIT,LEO,0.4472387367902469
1654333919,DEPOSIT,DAI,0.2515739351062175
1654333919,DEPOSIT,BUSD,0.22293651205595305
1654333919,DEPOSIT,BTC,0.7787240368379653
1654333919,DEPOSIT,DAI,0.5023483520072551
1654333919,WITHDRAWAL,AVAX,0.2859725214902859
1654333919,WITHDRAWAL,DOGE,0.5543649462749334
1654333919,DEPOSIT,ADA,0.8138000044388898
1654333919,WITHDRAWAL,DAI,0.2732229449682631
1654333919,WITHDRAWAL,LTC,0.8027817335960604
1654333919,DEPOSIT,SHIB,0.5831730240053417
1654333919,WITHDRAWAL,DOT,0.21468553245082037
1654333919,WITHDRAWAL,XRP,0.1522189478149764
1654333919,DEPOSIT,LEO,0.5361881167416888
1654333919,DEPOSIT,AVAX,0.4122939904956082
1654333919,WITHDRAWAL,USDT,0.7445197310851558
1654333919,WITHDRAWAL,TRX,0.8429039723900631
1654333919,DEPOSIT,TRX,0.02644259509457802
1654333919,DEPOSIT,XRP,0.5804661857577087
1654333919,WITHDRAWAL,TRX,0.23799047080953162
1654333919,WITHDRAWAL,AVAX,0.7665335531383727
1654333919,DEPOSIT,MATIC,0.9390000815062516
1654333919,DEPOSIT,USDT,0.22046920422823568
1654333919,WITHDRAWAL,SOL,0.8393791681233762
1654333919,WITHDRAWAL,XRP,0.7167375792071792
1654333919,WITHDRAWAL,TRX,0.43551217810008314
1654333919,WITHDRAWAL,BNB,0.07787771349014867
1654333919,DEPOSIT,WBTC,0.6533995819140125
1654333919,WITHDRAWAL,BTC,0.013235823898836548
1654333919,DEPOSIT,DOT,0.8612578303108755
1654333919,WITHDRAWAL,CRO,0.027679725403373222
1654333919,DEPOSIT,AVAX,0.20294860726253414
1654333919,WITHDRAWAL,SOL,0.8707076695795225
1654333919,WITHDRAWAL,ETH,0.6140384341653738
1654333919,WITHDRAWAL,TRX,0.44016122381550726
1654333919,WITHDRAWAL,BTC,0.17003029413249957
1654333919,DEPOSIT,CRO,0.9464274458002299
1654333919,DEPOSIT,ADA,0.2439620081221506
1654333919,DEPOSIT,DAI,0.0498656520767567
1654333919,WITHDRAWAL,SOL,0.688654628400885
1654333919,DEPOSIT,BTC,0.5180035659364283
1654333919,DEPOSIT,TRX,0.9073909349206393
1654333919,WITHDRAWAL,WBTC,0.3944627309382867
1654333919,DEPOSIT,ADA,0.46331447544727405
1654333919,DEPOSIT,DOGE,0.6563109685901866
1654333919,DEPOSIT,DOGE,0.8326158543526643
1654333919,DEPOSIT,WBTC,0.0047254606749413414
1654333919,WITHDRAWAL,LEO,0.8962486538787273
1654333919,WITHDRAWAL,BUSD,0.1253069762183206
1654333919,DEPOSIT,DOT,0.7439894968815367
1654333919,DEPOSIT,SHIB,0.26904977874184244
1654333919,WITHDRAWAL,TRX,0.4482129680965332
1654333919,WITHDRAWAL,BNB,0.14423402633418683
1654333919,WITHDRAWAL,USDC,0.6956421018784197
1654333919,DEPOSIT,SOL,0.02925910441698708
1654333919,WITHDRAWAL,WBTC,0.5694721137761412
1654333919,WITHDRAWAL,DAI,0.5051828679499974
1654333919,DEPOSIT,DOGE,0.4392895709465877
1654333919,WITHDRAWAL,XRP,0.7552724525878235
1654333919,DEPOSIT,SHIB,0.9937401347037246
1654333919,DEPOSIT,BTC,0.10193227425941033
1654333919,DEPOSIT,SOL,0.9013411332863445
1654333919,DEPOSIT,LTC,0.3161776786702717
1654333919,DEPOSIT,BNB,0.9276793599152461
1654333919,WITHDRAWAL,DOGE,0.4421650562522903
1654333919,DEPOSIT,AVAX,0.09685629890355088
1654333919,DEPOSIT,CRO,0.7573251075156276
1654333919,WITHDRAWAL,MATIC,0.4694994529131061
1654333919,DEPOSIT,WBTC,0.9037814354713366
1654333919,DEPOSIT,ADA,0.5941778712287195
1654333919,DEPOSIT,ADA,0.4571415197067919
1654333919,DEPOSIT,XRP,0.51313757323023
1654333919,DEPOSIT,SHIB,0.9207271031162823
1654333919,DEPOSIT,DAI,0.50015455611705
1654333919,DEPOSIT,BUSD,0.47574861056949724
1654333919,DEPOSIT,SHIB,0.8775982103645957
1654333919,DEPOSIT,USDC,0.5464673751433433
1654333919,WITHDRAWAL,MATIC,0.18198672014255898
1654333919,DEPOSIT,XRP,0.21865888455099275
1654333919,WITHDRAWAL,BTC,0.012873397871583621
1654333919,WITHDRAWAL,DAI,0.2153468106143213
1654333919,DEPOSIT,MATIC,0.16171224223113342
1654333919,DEPOSIT,CRO,0.21498781805107214
1654333919,DEPOSIT,BNB,0.7356466065937545
1654333919,DEPOSIT,DAI,0.47368859332196145
1654333919,WITHDRAWAL,MATIC,0.5701404046040613
1654333919,DEPOSIT,CRO,0.9588705000632844
1654333919,DEPOSIT,DAI,0.9799665934399892
1654333919,DEPOSIT,ETH,0.851099384883936
1654333919,DEPOSIT,XRP,0.25361232347763624
1654333919,DEPOSIT,BUSD,0.23962555444706002
1654333919,WITHDRAWAL,CRO,0.020538522639799956
1654333919,DEPOSIT,BUSD,0.44408273381033864
1654333919,DEPOSIT,XRP,0.20552276018214236
1654333919,DEPOSIT,TRX,0.4942463349470041
1654333919,DEPOSIT,USDC,0.08643769939326494
1654333919,DEPOSIT,CRO,0.9151451399096276
1654333919,DEPOSIT,DOGE,0.15699319683050253
1654333919,WITHDRAWAL,TRX,0.9121081170229676
1654333919,DEPOSIT,XRP,0.6495401316117291
1654333919,WITHDRAWAL,BUSD,0.28605717670603714
1654333919,WITHDRAWAL,DOGE,0.6249708190968079
1654333919,WITHDRAWAL,ETH,0.8857687748500663
1654333919,WITHDRAWAL,LTC,0.428196678129029
1654333919,WITHDRAWAL,XRP,0.017247083820665983
1654333919,DEPOSIT,USDC,0.5818983456422804
1654333919,DEPOSIT,LEO,0.15619169601751037
1654333919,WITHDRAWAL,XRP,0.52219797860751
1654333919,DEPOSIT,BNB,0.7980814357994888
1654333919,DEPOSIT,USDC,0.34379227962611103
1654333919,WITHDRAWAL,DOT,0.12411531414774012
1654333919,WITHDRAWAL,USDC,0.056978678948445015
1654333919,DEPOSIT,XRP,0.07258142161243292
1654333919,WITHDRAWAL,BUSD,0.6596617643324645
1654333919,WITHDRAWAL,WBTC,0.7151247162147205
1654333919,DEPOSIT,WBTC,0.23434428173940317
1654333919,DEPOSIT,LTC,0.9500280453171649
1654333919,DEPOSIT,BUSD,0.1526587338599955
1654333919,WITHDRAWAL,BNB,0.7434227803622587
1654333919,WITHDRAWAL,TRX,0.9939970579418457
1654333919,DEPOSIT,ETH,0.12438805530314606
1654333919,DEPOSIT,BUSD,0.5876161339066932
1654333919,WITHDRAWAL,LEO,0.506377583762279
1654333919,WITHDRAWAL,XRP,0.4109365289801428
1654333919,DEPOSIT,DOT,0.3781550164877142
1654333919,DEPOSIT,USDC,0.6247682712219049
1654333919,DEPOSIT,MATIC,0.2047016182273863
1654333919,WITHDRAWAL,MATIC,0.9784528209794142
1654333919,WITHDRAWAL,LEO,0.36906627805557163
1654333919,DEPOSIT,SHIB,0.427447992506397
1654333919,DEPOSIT,DAI,0.18188982551463292
1654333919,WITHDRAWAL,CRO,0.19231773973554508
1654333919,WITHDRAWAL,USDC,0.05853708526441336
1654333919,WITHDRAWAL,AVAX,0.5605857804511377
1654333919,DEPOSIT,DOT,0.0690824723138444
1654333919,WITHDRAWAL,XRP,0.15369283171666506
1654333919,WITHDRAWAL,BTC,0.9293831502940291
1654333919,DEPOSIT,BNB,0.3875849594260422
1654333919,WITHDRAWAL,MATIC,0.38157052743099246
1654333919,DEPOSIT,BUSD,0.7196545526991035
1654333919,DEPOSIT,MATIC,0.03814646589482464
1654333919,DEPOSIT,XRP,0.10165438573770401
1654333919,DEPOSIT,USDT,0.16929865072834963
1654333919,WITHDRAWAL,ADA,0.3469845164278161
1654333919,WITHDRAWAL,LEO,0.38023908612738094
1654333919,WITHDRAWAL,BTC,0.06525051643336557
1654333919,DEPOSIT,SOL,0.9421053304878249
1654333919,DEPOSIT,SOL,0.13228530224023136
1654333919,WITHDRAWAL,LEO,0.8443036313056989
1654333919,WITHDRAWAL,USDC,0.4155861681124276
1654333919,WITHDRAWAL,BNB,0.3096376013167693
1654333919,DEPOSIT,ETH,0.3297933386832193
1654333919,DEPOSIT,MATIC,0.6355917771689663
1654333919,DEPOSIT,SOL,0.17766539758480626
1654333919,WITHDRAWAL,USDT,0.16876798616130967
1654333919,DEPOSIT,USDT,0.8346108256546745
1654333919,DEPOSIT,BUSD,0.5894825682039032
1654333919,DEPOSIT,USDT,0.8953705826929041
1654333919,DEPOSIT,ADA,0.7439257041813733
1654333919,DEPOSIT,DOT,0.8995569903424787
1654333919,WITHDRAWAL,DOGE,0.11838018468145454
1654333919,WITHDRAWAL,XRP,0.7478116100740394
1654333919,DEPOSIT,CRO,0.8262316629872167
1654333919,DEPOSIT,DOT,0.23334256589825092
1654333919,DEPOSIT,MATIC,0.4632188390980795
1654333919,WITHDRAWAL,BNB,0.7092916664311537
1654333919,DEPOSIT,DOT,0.7147076568069349
1654333919,DEPOSIT,BTC,0.4889274250422485
1654333919,DEPOSIT,MATIC,0.548274980453211
1654333919,WITHDRAWAL,SOL,0.9078740912545733
1654333919,DEPOSIT,SHIB,0.2200533643482177
1654333919,WITHDRAWAL,ETH,0.07474905031851779
1654333919,DEPOSIT,SOL,0.6924583064801236
1654333919,WITHDRAWAL,XRP,0.4346107744237821
1654333919,WITHDRAWAL,USDC,0.9925165432009977
1654333919,WITHDRAWAL,USDT,0.41593215913108694
1654333919,WITHDRAWAL,LTC,0.0834566427454415
1654333919,WITHDRAWAL,USDC,0.04492542865326186
1654333919,WITHDRAWAL,DAI,0.6292063072924553
1654333919,WITHDRAWAL,WBTC,0.45774662413847433
1654333919,DEPOSIT,ADA,0.3962383460730815
1654333919,DEPOSIT,CRO,0.8181364511505784
1654333919,WITHDRAWAL,AVAX,0.632123690048976
1654333919,DEPOSIT,SOL,0.6839252069226331
1654333919,DEPOSIT,TRX,0.09574390547072026
1654333919,WITHDRAWAL,XRP,0.8396751652513542
1654333919,WITHDRAWAL,WBTC,0.454856869323933
1654333919,WITHDRAWAL,DOGE,0.23291125387375808
1654333919,DEPOSIT,DOGE,0.32906921975003917
1654333919,WITHDRAWAL,USDC,0.2579523143579026
1654333919,DEPOSIT,BNB,0.13091033591730658
1654333919,DEPOSIT,BTC,0.2847565615260754
1654333919,DEPOSIT,BNB,0.03206603238387974
1654333919,DEPOSIT,DOGE,0.4450239953771959
1654333919,DEPOSIT,AVAX,0.5250113222119003
1654333919,DEPOSIT,BUSD,0.38814466380746715
1654333919,DEPOSIT,ADA,0.7014905734543929
1654333919,DEPOSIT,LEO,0.7691696166311003
1654333919,WITHDRAWAL,XRP,0.564895266815852
1654333919,WITHDRAWAL,LEO,0.3507041662549364
1654333919,DEPOSIT,BTC,0.8151328978696715
1654333919,WITHDRAWAL,ADA,0.3378643383597412
1654333919,WITHDRAWAL,USDC,0.8784880867764528
1654333919,WITHDRAWAL,MATIC,0.4455051435881205
1654333919,WITHDRAWAL,SOL,0.7614513679397092
1654333919,DEPOSIT,USDT,0.7003640505803821
1654333919,WITHDRAWAL,DOGE,0.8385302803588649
1654333919,WITHDRAWAL,MATIC,0.7871135208427167
1654333919,DEPOSIT,MATIC,0.6887610079733971
1654333919,WITHDRAWAL,BNB,0.569260404495263
1654333919,DEPOSIT,BTC,0.9541581043244584
1654333919,DEPOSIT,ETH,0.2673870863965686
1654333919,DEPOSIT,BTC,0.3879599809973013
1654333919,WITHDRAWAL,WBTC,0.2868161556189267
1654333919,WITHDRAWAL,ETH,0.16738911631735026
1654333919,WITHDRAWAL,CRO,0.5089919308962304
1654333919,DEPOSIT,DAI,0.8626718838089001
1654333919,DEPOSIT,DAI,0.8022169874923154
1654333919,DEPOSIT,LEO,0.9444601426829555
1654333919,DEPOSIT,LEO,0.07534378043553062
1654333919,WITHDRAWAL,DOGE,0.2622896064064073
1654333919,DEPOSIT,AVAX,0.11242596002864656
1654333919,DEPOSIT,BNB,0.3896207254641195
1654333919,WITHDRAWAL,DOT,0.10936900359759684
1654333919,WITHDRAWAL,ADA,0.9488171883962973
1654333919,DEPOSIT,BNB,0.3117253555222803
1654333919,DEPOSIT,ADA,0.978172062281934
1654333919,WITHDRAWAL,DOT,0.10437175552651215
1654333919,DEPOSIT,LEO,0.7203603666059646
1654333919,WITHDRAWAL,SOL,0.7978232873255077
1654333919,WITHDRAWAL,DOT,0.6348074433697032
1654333919,DEPOSIT,TRX,0.5516566087557286
1654333919,WITHDRAWAL,SHIB,0.45346175128331934
1654333919,DEPOSIT,CRO,0.10472085324465367
1654333919,WITHDRAWAL,USDC,0.1805593771071082
1654333919,DEPOSIT,DAI,0.32514482386719257
1654333919,DEPOSIT,BNB,0.5643102478363543
1654333919,DEPOSIT,DAI,0.5494797075750353
1654333919,WITHDRAWAL,BTC,0.16232310870558342
1654333919,WITHDRAWAL,CRO,0.0435085816021448
1654333919,WITHDRAWAL,AVAX,0.8210828517820616
1654333919,WITHDRAWAL,USDT,0.5658677748734066
1654333919,DEPOSIT,SHIB,0.3300985629739004
1654333919,DEPOSIT,DOGE,0.41464674743385693
1654333919,DEPOSIT,CRO,0.5619099089200084
1654333919,WITHDRAWAL,BTC,0.6511329699697425
1654333919,WITHDRAWAL,USDT,0.5240600489136018
1654333919,DEPOSIT,USDC,0.37320416211620533
1654333919,DEPOSIT,AVAX,0.5794092037403137
1654333919,WITHDRAWAL,DOT,0.5120172450723197
1654333919,DEPOSIT,BUSD,0.21190678645525643
1654333919,DEPOSIT,SOL,0.3841933409005182
1654333919,DEPOSIT,CRO,0.9342362583576006
1654333919,DEPOSIT,ADA,0.35974245026078083
1654333919,WITHDRAWAL,DOGE,0.05063209668905481
1654333919,WITHDRAWAL,DOGE,0.7566029029175043
1654333919,DEPOSIT,BTC,0.3189877151864511
1654333919,WITHDRAWAL,DOT,0.3635012615183681
1654333919,DEPOSIT,BTC,0.14610856704397587
1654333919,WITHDRAWAL,BNB,0.8656913506195889
1654333919,WITHDRAWAL,CRO,0.6203131581875246
1654333919,WITHDRAWAL,SHIB,0.5071351117803496
1654333919,DEPOSIT,MATIC,0.523866667616213
1654333919,WITHDRAWAL,TRX,0.09473617659648396
1654333919,DEPOSIT,SHIB,0.37426068118336175
1654333919,WITHDRAWAL,USDT,0.8690844937746675
1654333919,DEPOSIT,XRP,0.9387887050829006
1654333919,WITHDRAWAL,AVAX,0.26611609372386574
1654333919,WITHDRAWAL,SHIB,0.06092755394275481
1654333919,WITHDRAWAL,DOGE,0.12623761729924748
1654333919,DEPOSIT,USDT,0.654136250021687
1654333919,WITHDRAWAL,XRP,0.26907562823410114
1654333919,WITHDRAWAL,DOT,0.808564002016709
1654333919,WITHDRAWAL,WBTC,0.6592446203890964
1654333919,DEPOSIT,BNB,0.7047608024931215
1654333919,DEPOSIT,CRO,0.0176687284874196
1654333919,DEPOSIT,ETH,0.7556042289587737
1654333919,WITHDRAWAL,SOL,0.3977232676912511
1654333919,WITHDRAWAL,CRO,0.13800963021436813
1654333919,DEPOSIT,ETH,0.1285528406239924
1654333919,DEPOSIT,SHIB,0.5467868853266667
1654333919,WITHDRAWAL,ADA,0.257578479422635
1654333919,DEPOSIT,BTC,0.8379033020426961
1654333919,WITHDRAWAL,ETH,0.5188853806037986
1654333919,DEPOSIT,BTC,0.6348623031837068
1654333919,DEPOSIT,CRO,0.2915974375747739
1654333919,WITHDRAWAL,CRO,0.0756013297053078
1654333919,WITHDRAWAL,SHIB,0.4106032920079023
1654333919,DEPOSIT,TRX,0.18046397287485588
1654333919,DEPOSIT,CRO,0.0017192693540274216
1654333919,WITHDRAWAL,BNB,0.9668659737061401
1654333919,WITHDRAWAL,MATIC,0.04368355508599416
1654333919,WITHDRAWAL,LTC,0.6866564214606401
1654333919,DEPOSIT,BUSD,0.10430512726715423
1654333919,WITHDRAWAL,DOT,0.8477337998973413
1654333919,WITHDRAWAL,DOGE,0.3767410527701292
1654333919,WITHDRAWAL,MATIC,0.21925791993321897
1654333919,WITHDRAWAL,USDT,0.5166092190728915
1654333919,WITHDRAWAL,SOL,0.5782996247044857
1654333919,DEPOSIT,SHIB,0.9881473014104881
1654333919,DEPOSIT,XRP,0.6066504666715838
1654333919,DEPOSIT,DAI,0.9094867568929257
1654333919,DEPOSIT,LTC,0.7164788006585326
1654333919,WITHDRAWAL,DOGE,0.6281765858907153
1654333919,WITHDRAWAL,DAI,0.03137437840281127
1654333919,WITHDRAWAL,CRO,0.6416453956089379
1654333919,WITHDRAWAL,SHIB,0.5538166090689572
1654333919,WITHDRAWAL,DOGE,0.7030028861754282
1654333919,DEPOSIT,SOL,0.11721407202930532
1654333919,DEPOSIT,CRO,0.3343256144112498
1654333919,DEPOSIT,BNB,0.011317411458492627
1654333919,WITHDRAWAL,DAI,0.020609096013868962
1654333919,WITHDRAWAL,LEO,0.38297989925242437
1654333919,DEPOSIT,BNB,0.46545536814943844
1654333919,WITHDRAWAL,SHIB,0.19804750533533164
1654333919,WITHDRAWAL,SHIB,0.9150074987638729
1654333919,WITHDRAWAL,DOGE,0.23681370314700104
